Time,precip_mm_ERA5_4km,JUNEAU AIRPORT,month
1991-07-03,0.000,2.286,Jul
1991-07-04,0.000,0.000,Jul
1991-07-05,0.000,0.000,Jul
1991-07-06,0.000,0.000,Jul
1991-07-07,0.000,0.254,Jul
1991-07-08,0.000,3.556,Jul
1991-07-09,0.000,2.540,Jul
1991-07-10,0.000,1.270,Jul
1991-07-11,0.000,13.208,Jul
1991-07-12,0.000,16.764,Jul
1991-07-13,0.000,0.254,Jul
1991-07-14,0.000,0.508,Jul
1991-07-15,0.000,0.254,Jul
1991-07-16,0.000,0.762,Jul
1991-07-17,0.000,6.858,Jul
1991-07-18,0.000,8.636,Jul
1991-07-19,0.000,1.270,Jul
1991-07-20,0.000,0.508,Jul
1991-07-21,0.000,0.000,Jul
1991-07-22,0.000,1.778,Jul
1991-07-23,0.000,0.000,Jul
1991-07-24,0.000,12.700,Jul
1991-07-25,0.000,3.302,Jul
1991-07-26,0.000,5.080,Jul
1991-07-27,0.000,14.224,Jul
1991-07-28,0.000,12.700,Jul
1991-07-29,0.000,1.524,Jul
1991-07-30,0.000,1.270,Jul
1991-07-31,0.000,2.794,Jul
1991-08-01,0.000,20.320,Aug
1991-08-02,0.000,10.414,Aug
1991-08-03,0.000,12.700,Aug
1991-08-04,0.000,20.574,Aug
1991-08-05,0.000,4.826,Aug
1991-08-06,0.000,0.000,Aug
1991-08-07,0.000,0.000,Aug
1991-08-08,0.000,0.254,Aug
1991-08-09,0.000,0.254,Aug
1991-08-10,0.000,1.016,Aug
1991-08-11,0.000,7.620,Aug
1991-08-12,0.000,5.334,Aug
1991-08-13,0.000,0.000,Aug
1991-08-14,0.000,0.000,Aug
1991-08-15,0.000,0.000,Aug
1991-08-16,0.000,0.000,Aug
1991-08-17,0.000,4.572,Aug
1991-08-18,0.000,10.668,Aug
1991-08-19,0.000,38.100,Aug
1991-08-20,0.000,8.890,Aug
1991-08-21,0.000,20.066,Aug
1991-08-22,0.000,23.368,Aug
1991-08-23,0.000,2.286,Aug
1991-08-24,0.000,5.080,Aug
1991-08-25,0.000,26.416,Aug
1991-08-26,0.000,5.080,Aug
1991-08-27,0.000,2.794,Aug
1991-08-28,0.000,0.254,Aug
1991-08-29,0.000,2.286,Aug
1991-08-30,0.000,8.128,Aug
1991-08-31,0.000,3.048,Aug
1991-09-01,0.000,0.000,Sep
1991-09-02,0.000,4.318,Sep
1991-09-03,0.000,12.446,Sep
1991-09-04,0.000,23.114,Sep
1991-09-05,0.000,22.352,Sep
1991-09-06,0.000,15.494,Sep
1991-09-07,0.000,4.572,Sep
1991-09-08,0.000,2.794,Sep
1991-09-09,0.000,11.684,Sep
1991-09-10,0.000,26.670,Sep
1991-09-11,0.000,8.128,Sep
1991-09-12,0.000,1.270,Sep
1991-09-13,0.000,0.000,Sep
1991-09-14,0.000,11.684,Sep
1991-09-15,0.000,6.096,Sep
1991-09-16,0.000,13.462,Sep
1991-09-17,0.000,16.510,Sep
1991-09-18,0.000,16.002,Sep
1991-09-19,0.000,28.194,Sep
1991-09-20,0.000,5.334,Sep
1991-09-21,0.000,5.080,Sep
1991-09-22,0.000,13.462,Sep
1991-09-23,0.000,46.228,Sep
1991-09-24,0.000,24.384,Sep
1991-09-25,0.000,10.922,Sep
1991-09-26,0.000,8.128,Sep
1991-09-27,0.000,10.160,Sep
1991-09-28,0.000,2.032,Sep
1991-09-29,0.000,21.082,Sep
1991-09-30,0.000,12.954,Sep
1991-10-01,0.000,3.810,Oct
1991-10-02,0.000,2.794,Oct
1991-10-03,0.000,5.080,Oct
1991-10-04,0.000,40.132,Oct
1991-10-05,0.000,26.162,Oct
1991-10-06,0.000,15.240,Oct
1991-10-07,0.000,1.016,Oct
1991-10-08,0.000,22.860,Oct
1991-10-09,0.000,12.192,Oct
1991-10-10,0.000,2.540,Oct
1991-10-11,0.000,2.794,Oct
1991-10-12,0.000,3.810,Oct
1991-10-13,0.000,14.986,Oct
1991-10-14,0.000,4.318,Oct
1991-10-15,0.000,0.000,Oct
1991-10-16,0.000,0.000,Oct
1991-10-17,0.000,0.762,Oct
1991-10-18,0.000,9.398,Oct
1991-10-19,0.000,29.972,Oct
1991-10-20,0.000,0.000,Oct
1991-10-21,0.000,0.000,Oct
1991-10-22,0.000,0.254,Oct
1991-10-23,0.000,0.000,Oct
1991-10-24,0.000,0.000,Oct
1991-10-25,0.000,0.000,Oct
1991-10-26,0.000,0.000,Oct
1991-10-27,0.000,0.000,Oct
1991-10-28,0.000,0.000,Oct
1991-10-29,0.000,19.050,Oct
1991-10-30,0.000,2.286,Oct
1991-10-31,0.000,0.000,Oct
1991-11-01,0.000,0.000,Nov
1991-11-02,0.000,14.224,Nov
1991-11-03,0.000,18.542,Nov
1991-11-04,0.000,5.842,Nov
1991-11-05,0.000,0.000,Nov
1991-11-06,0.000,8.382,Nov
1991-11-07,0.000,6.350,Nov
1991-11-08,0.000,6.604,Nov
1991-11-09,0.000,14.224,Nov
1991-11-10,0.000,4.318,Nov
1991-11-11,0.000,9.398,Nov
1991-11-12,0.000,4.572,Nov
1991-11-13,0.000,6.350,Nov
1991-11-14,0.000,20.828,Nov
1991-11-15,0.000,17.526,Nov
1991-11-16,0.000,1.016,Nov
1991-11-17,0.000,0.000,Nov
1991-11-18,0.000,0.254,Nov
1991-11-19,0.000,3.048,Nov
1991-11-20,0.000,3.302,Nov
1991-11-21,0.000,13.208,Nov
1991-11-22,0.000,5.588,Nov
1991-11-23,0.000,7.112,Nov
1991-11-24,0.000,3.302,Nov
1991-11-25,0.000,1.016,Nov
1991-11-26,0.000,2.032,Nov
1991-11-27,0.000,11.684,Nov
1991-11-28,0.000,0.254,Nov
1991-11-29,0.000,2.794,Nov
1991-11-30,0.000,53.340,Nov
1991-12-01,0.000,15.494,Dec
1991-12-02,0.000,11.430,Dec
1991-12-03,0.000,32.258,Dec
1991-12-04,0.000,6.350,Dec
1991-12-05,0.000,2.794,Dec
1991-12-06,0.000,3.810,Dec
1991-12-07,0.000,5.334,Dec
1991-12-08,0.000,7.874,Dec
1991-12-09,0.000,15.748,Dec
1991-12-10,0.000,11.684,Dec
1991-12-11,0.000,4.064,Dec
1991-12-12,0.000,6.350,Dec
1991-12-13,0.000,4.318,Dec
1991-12-14,0.000,10.668,Dec
1991-12-15,0.000,2.286,Dec
1991-12-16,0.000,6.858,Dec
1991-12-17,0.000,0.254,Dec
1991-12-18,0.000,16.256,Dec
1991-12-19,0.000,1.016,Dec
1991-12-20,0.000,18.034,Dec
1991-12-21,0.000,6.604,Dec
1991-12-22,0.000,23.876,Dec
1991-12-23,0.000,6.096,Dec
1991-12-24,0.000,8.382,Dec
1991-12-25,0.000,2.032,Dec
1991-12-26,0.000,0.000,Dec
1991-12-27,0.000,0.000,Dec
1991-12-28,0.000,0.254,Dec
1991-12-29,0.000,0.508,Dec
1991-12-30,0.000,1.524,Dec
1991-12-31,0.000,4.826,Dec
1992-01-01,0.000,13.208,Jan
1992-01-02,0.000,2.540,Jan
1992-01-03,0.000,2.032,Jan
1992-01-04,0.000,0.254,Jan
1992-01-05,0.000,3.048,Jan
1992-01-06,0.000,0.508,Jan
1992-01-07,0.000,2.032,Jan
1992-01-08,0.000,12.446,Jan
1992-01-09,0.000,3.302,Jan
1992-01-10,0.000,5.334,Jan
1992-01-11,0.000,6.604,Jan
1992-01-12,0.000,1.778,Jan
1992-01-13,0.000,4.572,Jan
1992-01-14,0.000,9.398,Jan
1992-01-15,0.000,0.254,Jan
1992-01-16,0.000,6.096,Jan
1992-01-17,0.000,9.144,Jan
1992-01-18,0.000,37.592,Jan
1992-01-19,0.000,29.718,Jan
1992-01-20,0.000,4.064,Jan
1992-01-21,0.000,15.748,Jan
1992-01-22,0.000,0.254,Jan
1992-01-23,0.000,0.000,Jan
1992-01-24,0.000,1.778,Jan
1992-01-25,0.000,1.778,Jan
1992-01-26,0.000,16.764,Jan
1992-01-27,0.000,2.032,Jan
1992-01-28,0.000,6.858,Jan
1992-01-29,0.000,3.556,Jan
1992-01-30,0.000,12.192,Jan
1992-01-31,0.000,6.604,Jan
1992-02-01,0.000,0.000,Feb
1992-02-02,0.000,3.810,Feb
1992-02-03,0.000,24.638,Feb
1992-02-04,0.000,5.334,Feb
1992-02-05,0.000,22.352,Feb
1992-02-06,0.000,4.318,Feb
1992-02-07,0.000,0.508,Feb
1992-02-08,0.000,0.000,Feb
1992-02-09,0.000,0.000,Feb
1992-02-10,0.000,0.000,Feb
1992-02-11,0.000,0.000,Feb
1992-02-12,0.000,0.254,Feb
1992-02-13,0.000,0.254,Feb
1992-02-14,0.000,1.270,Feb
1992-02-15,0.000,10.160,Feb
1992-02-16,0.000,10.160,Feb
1992-02-17,0.000,0.254,Feb
1992-02-18,0.000,0.000,Feb
1992-02-19,0.000,0.000,Feb
1992-02-20,0.000,0.254,Feb
1992-02-21,0.000,0.762,Feb
1992-02-22,0.000,3.048,Feb
1992-02-23,0.000,3.302,Feb
1992-02-24,0.000,15.748,Feb
1992-02-25,0.000,41.148,Feb
1992-02-26,0.000,0.254,Feb
1992-02-27,0.000,14.732,Feb
1992-02-28,0.000,20.574,Feb
1992-02-29,0.000,1.524,Feb
1992-03-01,0.000,3.556,Mar
1992-03-02,0.000,1.270,Mar
1992-03-03,0.000,0.254,Mar
1992-03-04,0.000,0.254,Mar
1992-03-05,0.000,0.254,Mar
1992-03-06,0.000,0.254,Mar
1992-03-07,0.000,5.588,Mar
1992-03-08,0.000,28.448,Mar
1992-03-09,0.000,16.510,Mar
1992-03-10,0.000,44.196,Mar
1992-03-11,0.000,2.794,Mar
1992-03-12,0.000,3.302,Mar
1992-03-13,0.000,3.810,Mar
1992-03-14,0.000,0.000,Mar
1992-03-15,0.000,0.000,Mar
1992-03-16,0.000,0.000,Mar
1992-03-17,0.000,1.270,Mar
1992-03-18,0.000,3.810,Mar
1992-03-19,0.000,1.778,Mar
1992-03-20,0.000,4.064,Mar
1992-03-21,0.000,11.430,Mar
1992-03-22,0.000,0.000,Mar
1992-03-23,0.000,0.000,Mar
1992-03-24,0.000,5.842,Mar
1992-03-25,0.000,5.842,Mar
1992-03-26,0.000,3.556,Mar
1992-03-27,0.000,3.048,Mar
1992-03-28,0.000,0.254,Mar
1992-03-29,0.000,4.572,Mar
1992-03-30,0.000,3.810,Mar
1992-03-31,0.000,3.048,Mar
1992-04-01,0.000,14.732,Apr
1992-04-02,0.000,14.478,Apr
1992-04-03,0.000,1.778,Apr
1992-04-04,0.000,0.000,Apr
1992-04-05,0.000,0.000,Apr
1992-04-06,0.000,0.000,Apr
1992-04-07,0.000,0.000,Apr
1992-04-08,0.000,0.000,Apr
1992-04-09,0.000,0.000,Apr
1992-04-10,0.000,1.778,Apr
1992-04-11,0.000,6.604,Apr
1992-04-12,0.000,1.016,Apr
1992-04-13,0.000,0.508,Apr
1992-04-14,0.000,1.270,Apr
1992-04-15,0.000,6.096,Apr
1992-04-16,0.000,0.000,Apr
1992-04-17,0.000,8.128,Apr
1992-04-18,0.000,0.000,Apr
1992-04-19,0.000,1.778,Apr
1992-04-20,0.000,0.762,Apr
1992-04-21,0.000,3.302,Apr
1992-04-22,0.000,0.254,Apr
1992-04-23,0.000,0.000,Apr
1992-04-24,0.000,0.000,Apr
1992-04-25,0.000,3.810,Apr
1992-04-26,0.000,0.254,Apr
1992-04-27,0.000,2.286,Apr
1992-04-28,0.000,3.302,Apr
1992-04-29,0.000,10.922,Apr
1992-04-30,0.000,9.398,Apr
1992-05-01,0.000,3.302,May
1992-05-02,0.000,11.176,May
1992-05-03,0.000,54.610,May
1992-05-04,0.000,20.828,May
1992-05-05,0.000,4.826,May
1992-05-06,0.000,2.540,May
1992-05-07,0.000,8.636,May
1992-05-08,0.000,12.192,May
1992-05-09,0.000,6.350,May
1992-05-10,0.000,0.000,May
1992-05-11,0.000,0.000,May
1992-05-12,0.000,0.000,May
1992-05-13,0.000,2.794,May
1992-05-14,0.000,0.000,May
1992-05-15,0.000,6.604,May
1992-05-16,0.000,2.540,May
1992-05-17,0.000,3.048,May
1992-05-18,0.000,0.000,May
1992-05-19,0.000,0.000,May
1992-05-20,0.000,0.254,May
1992-05-21,0.000,0.000,May
1992-05-22,0.000,0.000,May
1992-05-23,0.000,0.000,May
1992-05-24,0.000,1.524,May
1992-05-25,0.000,47.244,May
1992-05-26,0.000,22.098,May
1992-05-27,0.000,3.556,May
1992-05-28,0.000,2.032,May
1992-05-29,0.000,9.652,May
1992-05-30,0.000,2.286,May
1992-05-31,0.000,5.842,May
1992-06-01,0.000,14.986,Jun
1992-06-02,0.000,0.508,Jun
1992-06-03,0.000,0.000,Jun
1992-06-04,0.000,0.254,Jun
1992-06-05,0.000,0.000,Jun
1992-06-06,0.000,0.254,Jun
1992-06-07,0.000,7.112,Jun
1992-06-08,0.000,4.064,Jun
1992-06-09,0.000,0.000,Jun
1992-06-10,0.000,0.000,Jun
1992-06-11,0.000,0.000,Jun
1992-06-12,0.000,0.000,Jun
1992-06-13,0.000,0.000,Jun
1992-06-14,0.000,2.540,Jun
1992-06-15,0.000,5.842,Jun
1992-06-16,0.000,3.048,Jun
1992-06-17,0.000,2.540,Jun
1992-06-18,0.000,18.288,Jun
1992-06-19,0.000,5.588,Jun
1992-06-20,0.000,6.350,Jun
1992-06-21,0.000,4.826,Jun
1992-06-22,0.000,0.000,Jun
1992-06-23,0.000,0.000,Jun
1992-06-24,0.000,0.000,Jun
1992-06-25,0.000,0.000,Jun
1992-06-26,0.000,0.000,Jun
1992-06-27,0.000,0.000,Jun
1992-06-28,0.000,0.000,Jun
1992-06-29,0.000,0.000,Jun
1992-06-30,0.000,0.000,Jun
1992-07-01,0.000,0.000,Jul
1992-07-02,0.000,0.000,Jul
1992-07-03,0.000,0.000,Jul
1992-07-04,0.000,0.000,Jul
1992-07-05,0.000,0.000,Jul
1992-07-06,0.000,1.270,Jul
1992-07-07,0.000,0.762,Jul
1992-07-08,0.000,1.270,Jul
1992-07-09,0.000,3.302,Jul
1992-07-10,0.000,0.000,Jul
1992-07-11,0.000,17.018,Jul
1992-07-12,0.000,13.716,Jul
1992-07-13,0.000,11.938,Jul
1992-07-14,0.000,18.034,Jul
1992-07-15,0.000,11.684,Jul
1992-07-16,0.000,0.762,Jul
1992-07-17,0.000,0.000,Jul
1992-07-18,0.000,0.000,Jul
1992-07-19,0.000,1.270,Jul
1992-07-20,0.000,3.556,Jul
1992-07-21,0.000,0.254,Jul
1992-07-22,0.000,0.000,Jul
1992-07-23,0.000,0.000,Jul
1992-07-24,0.000,1.524,Jul
1992-07-25,0.000,13.970,Jul
1992-07-26,0.000,2.032,Jul
1992-07-27,0.000,10.160,Jul
1992-07-28,0.000,8.382,Jul
1992-07-29,0.000,10.668,Jul
1992-07-30,0.000,0.000,Jul
1992-07-31,0.000,0.000,Jul
1992-08-01,0.000,2.032,Aug
1992-08-02,0.000,5.842,Aug
1992-08-03,0.000,9.144,Aug
1992-08-04,0.000,0.254,Aug
1992-08-05,0.000,4.826,Aug
1992-08-06,0.000,4.826,Aug
1992-08-07,0.000,1.016,Aug
1992-08-08,0.000,0.508,Aug
1992-08-09,0.000,0.000,Aug
1992-08-10,0.000,0.000,Aug
1992-08-11,0.000,0.762,Aug
1992-08-12,0.000,13.462,Aug
1992-08-13,0.000,7.112,Aug
1992-08-14,0.000,2.032,Aug
1992-08-15,0.000,14.986,Aug
1992-08-16,0.000,26.162,Aug
1992-08-17,0.000,7.112,Aug
1992-08-18,0.000,0.000,Aug
1992-08-19,0.000,0.000,Aug
1992-08-20,0.000,0.000,Aug
1992-08-21,0.000,0.000,Aug
1992-08-22,0.000,0.254,Aug
1992-08-23,0.000,0.762,Aug
1992-08-24,0.000,11.430,Aug
1992-08-25,0.000,0.508,Aug
1992-08-26,0.000,1.524,Aug
1992-08-27,0.000,4.572,Aug
1992-08-28,0.000,0.000,Aug
1992-08-29,0.000,0.000,Aug
1992-08-30,0.000,0.000,Aug
1992-08-31,0.000,8.636,Aug
1992-09-01,0.000,10.668,Sep
1992-09-02,0.000,4.826,Sep
1992-09-03,0.000,4.826,Sep
1992-09-04,0.000,0.000,Sep
1992-09-05,0.000,1.016,Sep
1992-09-06,0.000,24.130,Sep
1992-09-07,0.000,22.860,Sep
1992-09-08,0.000,9.652,Sep
1992-09-09,0.000,8.382,Sep
1992-09-10,0.000,8.382,Sep
1992-09-11,0.000,9.906,Sep
1992-09-12,0.000,1.524,Sep
1992-09-13,0.000,0.000,Sep
1992-09-14,0.000,1.270,Sep
1992-09-15,0.000,22.860,Sep
1992-09-16,0.000,2.032,Sep
1992-09-17,0.000,28.956,Sep
1992-09-18,0.000,26.670,Sep
1992-09-19,0.000,21.336,Sep
1992-09-20,0.000,6.096,Sep
1992-09-21,0.000,0.254,Sep
1992-09-22,0.000,0.762,Sep
1992-09-23,0.000,0.000,Sep
1992-09-24,0.000,1.778,Sep
1992-09-25,0.000,8.636,Sep
1992-09-26,0.000,6.096,Sep
1992-09-27,0.000,19.304,Sep
1992-09-28,0.000,15.240,Sep
1992-09-29,0.000,18.542,Sep
1992-09-30,0.000,4.826,Sep
1992-10-01,0.000,4.572,Oct
1992-10-02,0.000,16.002,Oct
1992-10-03,0.000,16.002,Oct
1992-10-04,0.000,8.636,Oct
1992-10-05,0.000,10.160,Oct
1992-10-06,0.000,0.508,Oct
1992-10-07,0.000,20.574,Oct
1992-10-08,0.000,9.652,Oct
1992-10-09,0.000,3.810,Oct
1992-10-10,0.000,1.524,Oct
1992-10-11,0.000,4.318,Oct
1992-10-12,0.000,7.112,Oct
1992-10-13,0.000,0.762,Oct
1992-10-14,0.000,0.000,Oct
1992-10-15,0.000,0.000,Oct
1992-10-16,0.000,0.000,Oct
1992-10-17,0.000,0.254,Oct
1992-10-18,0.000,0.508,Oct
1992-10-19,0.000,8.128,Oct
1992-10-20,0.000,6.096,Oct
1992-10-21,0.000,1.016,Oct
1992-10-22,0.000,4.064,Oct
1992-10-23,0.000,4.064,Oct
1992-10-24,0.000,2.286,Oct
1992-10-25,0.000,7.112,Oct
1992-10-26,0.000,3.810,Oct
1992-10-27,0.000,8.890,Oct
1992-10-28,0.000,0.254,Oct
1992-10-29,0.000,0.000,Oct
1992-10-30,0.000,0.000,Oct
1992-10-31,0.000,0.254,Oct
1992-11-01,0.000,1.778,Nov
1992-11-02,0.000,0.000,Nov
1992-11-03,0.000,14.224,Nov
1992-11-04,0.000,10.160,Nov
1992-11-05,0.000,2.032,Nov
1992-11-06,0.000,6.858,Nov
1992-11-07,0.000,2.540,Nov
1992-11-08,0.000,1.016,Nov
1992-11-09,0.000,20.828,Nov
1992-11-10,0.000,10.922,Nov
1992-11-11,0.000,2.540,Nov
1992-11-12,0.000,31.496,Nov
1992-11-13,0.000,17.272,Nov
1992-11-14,0.000,8.382,Nov
1992-11-15,0.000,0.508,Nov
1992-11-16,0.000,0.254,Nov
1992-11-17,0.000,8.128,Nov
1992-11-18,0.000,0.508,Nov
1992-11-19,0.000,3.810,Nov
1992-11-20,0.000,2.032,Nov
1992-11-21,0.000,0.000,Nov
1992-11-22,0.000,0.000,Nov
1992-11-23,0.000,0.000,Nov
1992-11-24,0.000,0.762,Nov
1992-11-25,0.000,8.382,Nov
1992-11-26,0.000,13.462,Nov
1992-11-27,0.000,0.762,Nov
1992-11-28,0.000,22.098,Nov
1992-11-29,0.000,1.778,Nov
1992-11-30,0.000,8.382,Nov
1992-12-01,0.000,1.270,Dec
1992-12-02,0.000,0.508,Dec
1992-12-03,0.000,25.908,Dec
1992-12-04,0.000,2.032,Dec
1992-12-05,0.000,0.254,Dec
1992-12-06,0.000,0.254,Dec
1992-12-07,0.000,0.254,Dec
1992-12-08,0.000,0.254,Dec
1992-12-09,0.000,6.350,Dec
1992-12-10,0.000,0.254,Dec
1992-12-11,0.000,0.508,Dec
1992-12-12,0.000,18.034,Dec
1992-12-13,0.000,17.526,Dec
1992-12-14,0.000,14.986,Dec
1992-12-15,0.000,1.016,Dec
1992-12-16,0.000,0.508,Dec
1992-12-17,0.000,0.508,Dec
1992-12-18,0.000,5.842,Dec
1992-12-19,0.000,0.000,Dec
1992-12-20,0.000,3.048,Dec
1992-12-21,0.000,0.762,Dec
1992-12-22,0.000,4.064,Dec
1992-12-23,0.000,29.972,Dec
1992-12-24,0.000,9.906,Dec
1992-12-25,0.000,1.778,Dec
1992-12-26,0.000,0.000,Dec
1992-12-27,0.000,0.000,Dec
1992-12-28,0.000,0.000,Dec
1992-12-29,0.000,0.000,Dec
1992-12-30,0.000,0.000,Dec
1992-12-31,0.000,0.254,Dec
1993-01-01,0.000,0.508,Jan
1993-01-02,0.000,11.176,Jan
1993-01-03,0.000,0.000,Jan
1993-01-04,0.000,0.000,Jan
1993-01-05,0.000,0.508,Jan
1993-01-06,0.000,3.048,Jan
1993-01-07,0.000,0.508,Jan
1993-01-08,0.000,0.000,Jan
1993-01-09,0.000,0.254,Jan
1993-01-10,0.000,0.000,Jan
1993-01-11,0.000,0.000,Jan
1993-01-12,0.000,0.000,Jan
1993-01-13,0.000,0.000,Jan
1993-01-14,0.000,0.254,Jan
1993-01-15,0.000,3.048,Jan
1993-01-16,0.000,0.000,Jan
1993-01-17,0.000,10.922,Jan
1993-01-18,0.000,36.322,Jan
1993-01-19,0.000,1.016,Jan
1993-01-20,0.000,2.286,Jan
1993-01-21,0.000,11.684,Jan
1993-01-22,0.000,5.842,Jan
1993-01-23,0.000,7.112,Jan
1993-01-24,0.000,0.000,Jan
1993-01-25,0.000,6.604,Jan
1993-01-26,0.000,2.794,Jan
1993-01-27,0.000,0.000,Jan
1993-01-28,0.000,26.416,Jan
1993-01-29,0.000,39.116,Jan
1993-01-30,0.000,8.890,Jan
1993-01-31,0.000,53.086,Jan
1993-02-01,0.000,5.334,Feb
1993-02-02,0.000,1.524,Feb
1993-02-03,0.000,29.464,Feb
1993-02-04,0.000,19.812,Feb
1993-02-05,0.000,16.510,Feb
1993-02-06,0.000,21.844,Feb
1993-02-07,0.000,0.254,Feb
1993-02-08,0.000,0.000,Feb
1993-02-09,0.000,0.000,Feb
1993-02-10,0.000,0.000,Feb
1993-02-11,0.000,0.254,Feb
1993-02-12,0.000,0.254,Feb
1993-02-13,0.000,0.000,Feb
1993-02-14,0.000,0.000,Feb
1993-02-15,0.000,0.000,Feb
1993-02-16,0.000,0.000,Feb
1993-02-17,0.000,0.000,Feb
1993-02-18,0.000,0.000,Feb
1993-02-19,0.000,0.000,Feb
1993-02-20,0.000,0.000,Feb
1993-02-21,0.000,0.000,Feb
1993-02-22,0.000,0.000,Feb
1993-02-23,0.000,0.254,Feb
1993-02-24,0.000,3.302,Feb
1993-02-25,0.000,13.716,Feb
1993-02-26,0.000,68.834,Feb
1993-02-27,0.000,15.240,Feb
1993-02-28,0.000,9.398,Feb
1993-03-01,0.000,9.652,Mar
1993-03-02,0.000,0.000,Mar
1993-03-03,0.000,2.540,Mar
1993-03-04,0.000,3.048,Mar
1993-03-05,0.000,8.636,Mar
1993-03-06,0.000,7.112,Mar
1993-03-07,0.000,0.254,Mar
1993-03-08,0.000,3.810,Mar
1993-03-09,0.000,0.254,Mar
1993-03-10,0.000,0.000,Mar
1993-03-11,0.000,0.000,Mar
1993-03-12,0.000,0.508,Mar
1993-03-13,0.000,2.540,Mar
1993-03-14,0.000,0.000,Mar
1993-03-15,0.000,0.000,Mar
1993-03-16,0.000,0.000,Mar
1993-03-17,0.000,0.000,Mar
1993-03-18,0.000,0.000,Mar
1993-03-19,0.000,0.254,Mar
1993-03-20,0.000,5.080,Mar
1993-03-21,0.000,9.144,Mar
1993-03-22,0.000,19.050,Mar
1993-03-23,0.000,10.160,Mar
1993-03-24,0.000,2.540,Mar
1993-03-25,0.000,4.572,Mar
1993-03-26,0.000,0.254,Mar
1993-03-27,0.000,0.000,Mar
1993-03-28,0.000,0.000,Mar
1993-03-29,0.000,0.000,Mar
1993-03-30,0.000,0.000,Mar
1993-03-31,0.000,0.254,Mar
1993-04-01,0.000,8.890,Apr
1993-04-02,0.000,4.572,Apr
1993-04-03,0.000,0.000,Apr
1993-04-04,0.000,0.254,Apr
1993-04-05,0.000,0.000,Apr
1993-04-06,0.000,0.000,Apr
1993-04-07,0.000,0.508,Apr
1993-04-08,0.000,1.270,Apr
1993-04-09,0.000,0.000,Apr
1993-04-10,0.000,7.620,Apr
1993-04-11,0.000,4.064,Apr
1993-04-12,0.000,0.762,Apr
1993-04-13,0.000,2.032,Apr
1993-04-14,0.000,0.000,Apr
1993-04-15,0.000,1.524,Apr
1993-04-16,0.000,1.270,Apr
1993-04-17,0.000,0.254,Apr
1993-04-18,0.000,0.000,Apr
1993-04-19,0.000,1.778,Apr
1993-04-20,0.000,0.000,Apr
1993-04-21,0.000,0.000,Apr
1993-04-22,0.000,0.000,Apr
1993-04-23,0.000,0.000,Apr
1993-04-24,0.000,0.000,Apr
1993-04-25,0.000,0.000,Apr
1993-04-26,0.000,0.000,Apr
1993-04-27,0.000,4.572,Apr
1993-04-28,0.000,2.540,Apr
1993-04-29,0.000,2.032,Apr
1993-04-30,0.000,5.334,Apr
1993-05-01,0.000,2.032,May
1993-05-02,0.000,0.762,May
1993-05-03,0.000,0.000,May
1993-05-04,0.000,13.462,May
1993-05-05,0.000,0.762,May
1993-05-06,0.000,1.524,May
1993-05-07,0.000,0.000,May
1993-05-08,0.000,3.556,May
1993-05-09,0.000,1.524,May
1993-05-10,0.000,0.000,May
1993-05-11,0.000,0.000,May
1993-05-12,0.000,0.000,May
1993-05-13,0.000,0.000,May
1993-05-14,0.000,0.000,May
1993-05-15,0.000,0.000,May
1993-05-16,0.000,1.524,May
1993-05-17,0.000,8.128,May
1993-05-18,0.000,0.000,May
1993-05-19,0.000,0.000,May
1993-05-20,0.000,9.398,May
1993-05-21,0.000,6.604,May
1993-05-22,0.000,1.778,May
1993-05-23,0.000,0.000,May
1993-05-24,0.000,0.000,May
1993-05-25,0.000,0.000,May
1993-05-26,0.000,0.000,May
1993-05-27,0.000,0.000,May
1993-05-28,0.000,0.000,May
1993-05-29,0.000,0.000,May
1993-05-30,0.000,0.000,May
1993-05-31,0.000,4.572,May
1993-06-01,0.000,0.254,Jun
1993-06-02,0.000,0.254,Jun
1993-06-03,0.000,0.000,Jun
1993-06-04,0.000,0.000,Jun
1993-06-05,0.000,19.812,Jun
1993-06-06,0.000,30.480,Jun
1993-06-07,0.000,13.970,Jun
1993-06-08,0.000,1.270,Jun
1993-06-09,0.000,0.254,Jun
1993-06-10,0.000,0.762,Jun
1993-06-11,0.000,0.000,Jun
1993-06-12,0.000,0.000,Jun
1993-06-13,0.000,0.000,Jun
1993-06-14,0.000,0.000,Jun
1993-06-15,0.000,1.778,Jun
1993-06-16,0.000,0.254,Jun
1993-06-17,0.000,29.718,Jun
1993-06-18,0.000,14.986,Jun
1993-06-19,0.000,0.254,Jun
1993-06-20,0.000,1.270,Jun
1993-06-21,0.000,0.254,Jun
1993-06-22,0.000,0.000,Jun
1993-06-23,0.000,0.762,Jun
1993-06-24,0.000,6.096,Jun
1993-06-25,0.000,3.302,Jun
1993-06-26,0.000,0.000,Jun
1993-06-27,0.000,0.254,Jun
1993-06-28,0.000,0.254,Jun
1993-06-29,0.000,0.000,Jun
1993-06-30,0.000,0.254,Jun
1993-07-01,0.000,0.000,Jul
1993-07-02,0.000,0.254,Jul
1993-07-03,0.000,2.032,Jul
1993-07-04,0.000,6.604,Jul
1993-07-05,0.000,1.016,Jul
1993-07-06,0.000,0.000,Jul
1993-07-07,0.000,0.000,Jul
1993-07-08,0.000,0.000,Jul
1993-07-09,0.000,0.508,Jul
1993-07-10,0.000,0.000,Jul
1993-07-11,0.000,0.000,Jul
1993-07-12,0.000,0.000,Jul
